"TransactionId","BatchId","CustomerId","CurrencyCode","CountryCode","ProviderId","ProductId","ProductCategory","ChannelId","Amount","Value","TransactionStartTime"
"TransactionId_6262","BatchId_7421","CustomerId_499","UGX","256","ProviderId_5","ProductId_1","airtime","ChannelId_4",1100,1100,"28/6/19 8:16:14"
"TransactionId_18695","BatchId_4257","CustomerId_185","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"28/6/19 8:14:22"
"TransactionId_7670","BatchId_18418","CustomerId_499","UGX","256","ProviderId_4","ProductId_10","financial_services","ChannelId_4",1000,1000,"28/6/19 8:12:40"
"TransactionId_8471","BatchId_14876","CustomerId_185","UGX","256","ProviderId_2","ProductId_10","financial_services","ChannelId_3",3000,3000,"28/6/19 8:12:06"
"TransactionId_10794","BatchId_8634","CustomerId_28","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",2000,2000,"28/6/19 7:26:08"
"TransactionId_17220","BatchId_15437","CustomerId_28","UGX","256","ProviderId_5","ProductId_15","utility_bill","ChannelId_3",10000,11200,"28/6/19 7:20:15"
"TransactionId_15620","BatchId_4943","CustomerId_280","UGX","256","ProviderId_4","ProductId_3","airtime","ChannelId_3",600,600,"28/6/19 7:16:08"
"TransactionId_8400","BatchId_11246","CustomerId_166","UGX","256","ProviderId_5","ProductId_7","airtime","ChannelId_3",600,600,"28/6/19 7:01:45"
"TransactionId_14378","BatchId_4109","CustomerId_379","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"28/6/19 7:00:27"
"TransactionId_18668","BatchId_15367","CustomerId_296","UGX","256","ProviderId_4","ProductId_3","airtime","ChannelId_3",5000,5000,"28/6/19 6:41:19"
"TransactionId_5990","BatchId_8845","CustomerId_379","UGX","256","ProviderId_5","ProductId_1","airtime","ChannelId_3",15000,15000,"28/6/19 6:27:24"
"TransactionId_13251","BatchId_16138","CustomerId_379","UGX","256","ProviderId_4","ProductId_10","financial_services","ChannelId_3",18500,18500,"28/6/19 6:21:09"
"TransactionId_13960","BatchId_17324","CustomerId_73","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1500,1500,"28/6/19 6:13:57"
"TransactionId_7315","BatchId_3567","CustomerId_269","UGX","256","ProviderId_4","ProductId_7","airtime","ChannelId_3",50000,50000,"28/6/19 5:50:24"
"TransactionId_10662","BatchId_4045","CustomerId_144","UGX","256","ProviderId_4","ProductId_1","airtime","ChannelId_3",1000,1000,"28/6/19 5:17:48"
"TransactionId_6936","BatchId_4847","CustomerId_452","UGX","256","ProviderId_4","ProductId_3","airtime","ChannelId_3",500,500,"28/6/19 4:55:28"
"TransactionId_18514","BatchId_7030","CustomerId_390","UGX","256","ProviderId_4","ProductId_1","airtime","ChannelId_3",10000,10000,"28/6/19 4:23:53"
"TransactionId_9865","BatchId_5948","CustomerId_276","UGX","256","ProviderId_4","ProductId_3","airtime","ChannelId_3",10000,10000,"28/6/19 4:18:06"
"TransactionId_18872","BatchId_13001","CustomerId_280","UGX","256","ProviderId_4","ProductId_3","airtime","ChannelId_3",600,600,"28/6/19 3:52:06"
"TransactionId_18422","BatchId_5603","CustomerId_295","UGX","256","ProviderId_4","ProductId_3","airtime","ChannelId_3",2500,2500,"28/6/19 2:53:02"
"TransactionId_3355","BatchId_10090","CustomerId_44","UGX","256","ProviderId_5","ProductId_15","utility_bill","ChannelId_3",10000,11200,"28/6/19 1:29:46"
"TransactionId_6078","BatchId_3464","CustomerId_44","UGX","256","ProviderId_4","ProductId_10","financial_services","ChannelId_3",15000,15000,"28/6/19 1:26:14"
"TransactionId_10704","BatchId_10948","CustomerId_66","UGX","256","ProviderId_4","ProductId_3","airtime","ChannelId_3",5000,5000,"27/6/19 21:15:07"
"TransactionId_15462","BatchId_14970","CustomerId_120","UGX","256","ProviderId_3","ProductId_3","airtime","ChannelId_3",1000,1000,"27/6/19 21:06:51"
"TransactionId_3106","BatchId_17297","CustomerId_290","UGX","256","ProviderId_4","ProductId_10","financial_services","ChannelId_3",2000,2000,"27/6/19 21:05:52"
"TransactionId_12342","BatchId_11219","CustomerId_326","UGX","256","ProviderId_5","ProductId_7","airtime","ChannelId_3",10000,10000,"27/6/19 21:05:43"
"TransactionId_17456","BatchId_10436","CustomerId_326","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",5000,5000,"27/6/19 21:01:30"
"TransactionId_5184","BatchId_14802","CustomerId_326","UGX","256","ProviderId_4","ProductId_10","financial_services","ChannelId_3",18000,18000,"27/6/19 20:57:38"
"TransactionId_7641","BatchId_13584","CustomerId_280","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",872,872,"27/6/19 20:56:40"
"TransactionId_4868","BatchId_3759","CustomerId_317","UGX","256","ProviderId_5","ProductId_1","airtime","ChannelId_3",5000,5000,"27/6/19 20:50:17"
"TransactionId_13383","BatchId_4368","CustomerId_355","UGX","256","ProviderId_4","ProductId_10","financial_services","ChannelId_3",2000,2000,"27/6/19 20:26:14"
"TransactionId_13761","BatchId_7400","CustomerId_10","UGX","256","ProviderId_2","ProductId_10","financial_services","ChannelId_3",5000,5000,"27/6/19 20:12:16"
"TransactionId_7004","BatchId_19142","CustomerId_280","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",600,600,"27/6/19 20:04:17"
"TransactionId_5888","BatchId_13421","CustomerId_34","UGX","256","ProviderId_5","ProductId_1","airtime","ChannelId_3",800,800,"27/6/19 20:02:54"
"TransactionId_9658","BatchId_8814","CustomerId_280","UGX","256","ProviderId_5","ProductId_8","data_bundles","ChannelId_3",500,500,"27/6/19 20:02:26"
"TransactionId_18830","BatchId_15016","CustomerId_280","UGX","256","ProviderId_4","ProductId_10","financial_services","ChannelId_3",1000,1000,"27/6/19 20:00:26"
"TransactionId_10935","BatchId_15336","CustomerId_73","UGX","256","ProviderId_5","ProductId_8","data_bundles","ChannelId_3",1000,1000,"27/6/19 19:51:47"
"TransactionId_12352","BatchId_8122","CustomerId_28","UGX","256","ProviderId_5","ProductId_8","data_bundles","ChannelId_3",2000,2000,"27/6/19 19:26:42"
"TransactionId_4078","BatchId_6073","CustomerId_302","UGX","256","ProviderId_3","ProductId_1","airtime","ChannelId_3",1000,1000,"27/6/19 19:12:15"
"TransactionId_15530","BatchId_5268","CustomerId_452","UGX","256","ProviderId_4","ProductId_3","airtime","ChannelId_3",500,500,"27/6/19 18:55:01"
"TransactionId_15998","BatchId_5896","CustomerId_452","UGX","256","ProviderId_4","ProductId_3","airtime","ChannelId_3",1000,1000,"27/6/19 18:46:29"
"TransactionId_9403","BatchId_18538","CustomerId_452","UGX","256","ProviderId_4","ProductId_3","airtime","ChannelId_3",500,500,"27/6/19 18:41:56"
"TransactionId_10095","BatchId_16854","CustomerId_373","UGX","256","ProviderId_5","ProductId_6","tv","ChannelId_3",39000,40170,"27/6/19 17:58:29"
"TransactionId_4387","BatchId_9161","CustomerId_373","UGX","256","ProviderId_4","ProductId_10","financial_services","ChannelId_3",43500,43500,"27/6/19 17:55:41"
"TransactionId_15835","BatchId_8515","CustomerId_373","UGX","256","ProviderId_4","ProductId_10","financial_services","ChannelId_3",4800,4800,"27/6/19 17:52:03"
"TransactionId_16281","BatchId_18946","CustomerId_276","UGX","256","ProviderId_4","ProductId_3","airtime","ChannelId_3",500,500,"27/6/19 17:31:56"
"TransactionId_3418","BatchId_13062","CustomerId_73","UGX","256","ProviderId_5","ProductId_4","data_bundles","ChannelId_3",2000,2000,"27/6/19 17:17:36"
"TransactionId_11811","BatchId_11989","CustomerId_302","UGX","256","ProviderId_5","ProductId_7","airtime","ChannelId_3",500,500,"27/6/19 17:12:38"
"TransactionId_18587","BatchId_14457","CustomerId_302","UGX","256","ProviderId_5","ProductId_1","airtime","ChannelId_3",500,500,"27/6/19 17:11:59"
"TransactionId_13151","BatchId_15145","CustomerId_302","UGX","256","ProviderId_3","ProductId_10","financial_services","ChannelId_3",720,720,"27/6/19 17:09:13"
"TransactionId_15656","BatchId_5655","CustomerId_20","UGX","256","ProviderId_5","ProductId_4","data_bundles","ChannelId_3",1000,1000,"27/6/19 16:51:38"
"TransactionId_5607","BatchId_3670","CustomerId_261","UGX","256","ProviderId_2","ProductId_7","airtime","ChannelId_3",2500,2500,"27/6/19 16:23:51"
"TransactionId_10518","BatchId_8404","CustomerId_348","UGX","256","ProviderId_5","ProductId_15","utility_bill","ChannelId_3",7000,8110,"27/6/19 16:12:15"
"TransactionId_11415","BatchId_14363","CustomerId_67","UGX","256","ProviderId_5","ProductId_11","data_bundles","ChannelId_3",1599,1599,"27/6/19 13:35:08"
"TransactionId_18375","BatchId_6498","CustomerId_20","UGX","256","ProviderId_5","ProductId_4","data_bundles","ChannelId_3",1000,1000,"27/6/19 13:27:02"
"TransactionId_4603","BatchId_17533","CustomerId_290","UGX","256","ProviderId_5","ProductId_7","airtime","ChannelId_3",500,500,"27/6/19 12:50:42"
"TransactionId_5965","BatchId_8527","CustomerId_402","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",2900,2900,"27/6/19 12:06:13"
"TransactionId_12438","BatchId_10828","CustomerId_295","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1300,1300,"27/6/19 11:54:40"
"TransactionId_7273","BatchId_3289","CustomerId_295","UGX","256","ProviderId_4","ProductId_10","financial_services","ChannelId_3",1000,1000,"27/6/19 11:50:57"
"TransactionId_15542","BatchId_10364","CustomerId_280","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",600,600,"27/6/19 11:34:14"
"TransactionId_15493","BatchId_18903","CustomerId_280","UGX","256","ProviderId_4","ProductId_10","financial_services","ChannelId_3",1000,1000,"27/6/19 11:32:30"
"TransactionId_5203","BatchId_8154","CustomerId_34","UGX","256","ProviderId_4","ProductId_3","airtime","ChannelId_3",5000,5000,"27/6/19 10:21:27"
"TransactionId_3102","BatchId_9830","CustomerId_499","UGX","256","ProviderId_5","ProductId_1","airtime","ChannelId_4",1230,1230,"27/6/19 10:05:35"
"TransactionId_3671","BatchId_7900","CustomerId_499","UGX","256","ProviderId_4","ProductId_10","financial_services","ChannelId_4",1000,1000,"27/6/19 10:01:37"
"TransactionId_17827","BatchId_4158","CustomerId_316","UGX","256","ProviderId_4","ProductId_3","airtime","ChannelId_3",1000,1000,"27/6/19 9:50:06"
"TransactionId_13714","BatchId_3742","CustomerId_250","UGX","256","ProviderId_3","ProductId_3","airtime","ChannelId_3",1000,1000,"27/6/19 9:40:28"
"TransactionId_10461","BatchId_17366","CustomerId_250","UGX","256","ProviderId_3","ProductId_7","airtime","ChannelId_3",3000,3000,"27/6/19 9:21:30"
"TransactionId_10401","BatchId_6759","CustomerId_243","UGX","256","ProviderId_5","ProductId_15","utility_bill","ChannelId_3",9500,10685,"27/6/19 8:30:55"
"TransactionId_14854","BatchId_15589","CustomerId_243","UGX","256","ProviderId_4","ProductId_10","financial_services","ChannelId_3",11000,11000,"27/6/19 8:20:23"
"TransactionId_10583","BatchId_11122","CustomerId_110","UGX","256","ProviderId_2","ProductId_3","airtime","ChannelId_3",5000,5000,"27/6/19 8:09:02"
"TransactionId_7354","BatchId_12366","CustomerId_463","UGX","256","ProviderId_5","ProductId_7","airtime","ChannelId_3",1000,1000,"27/6/19 7:40:17"
"TransactionId_12018","BatchId_14905","CustomerId_402","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"27/6/19 7:18:26"
"TransactionId_14195","BatchId_14738","CustomerId_501","UGX","256","ProviderId_5","ProductId_15","utility_bill","ChannelId_3",5000,5750,"27/6/19 7:10:16"
"TransactionId_11797","BatchId_7576","CustomerId_501","UGX","256","ProviderId_2","ProductId_10","financial_services","ChannelId_3",7000,7000,"27/6/19 7:06:45"
"TransactionId_3802","BatchId_3226","CustomerId_155","UGX","256","ProviderId_4","ProductId_3","airtime","ChannelId_3",600,600,"27/6/19 6:51:39"
"TransactionId_8109","BatchId_13072","CustomerId_110","UGX","256","ProviderId_2","ProductId_8","data_bundles","ChannelId_3",1000,1000,"27/6/19 6:19:47"
"TransactionId_16221","BatchId_12156","CustomerId_388","UGX","256","ProviderId_3","ProductId_13","tv","ChannelId_3",3000,3000,"27/6/19 6:16:13"
"TransactionId_11703","BatchId_8594","CustomerId_296","UGX","256","ProviderId_4","ProductId_3","airtime","ChannelId_3",1300,1300,"27/6/19 6:09:20"
"TransactionId_6959","BatchId_13152","CustomerId_297","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"27/6/19 6:05:49"
"TransactionId_10142","BatchId_3556","CustomerId_297","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",2000,2000,"27/6/19 6:00:09"
"TransactionId_5553","BatchId_11311","CustomerId_297","UGX","256","ProviderId_5","ProductId_8","data_bundles","ChannelId_3",2000,2000,"27/6/19 5:46:38"
"TransactionId_18000","BatchId_18067","CustomerId_314","UGX","256","ProviderId_4","ProductId_1","airtime","ChannelId_3",6000,6000,"27/6/19 4:52:47"
"TransactionId_9454","BatchId_15066","CustomerId_166","UGX","256","ProviderId_4","ProductId_7","airtime","ChannelId_3",1000,1000,"27/6/19 4:43:25"
"TransactionId_6310","BatchId_13267","CustomerId_96","UGX","256","ProviderId_5","ProductId_7","airtime","ChannelId_3",3100,3100,"27/6/19 4:29:05"
"TransactionId_5918","BatchId_4304","CustomerId_96","UGX","256","ProviderId_2","ProductId_10","financial_services","ChannelId_3",3000,3000,"27/6/19 4:25:45"
"TransactionId_9576","BatchId_19188","CustomerId_66","UGX","256","ProviderId_4","ProductId_15","utility_bill","ChannelId_3",3000,3690,"27/6/19 3:11:00"
"TransactionId_6434","BatchId_11818","CustomerId_386","UGX","256","ProviderId_4","ProductId_11","data_bundles","ChannelId_3",1599,1599,"26/6/19 21:03:17"
"TransactionId_10538","BatchId_5009","CustomerId_317","UGX","256","ProviderId_5","ProductId_1","airtime","ChannelId_3",5000,5000,"26/6/19 20:13:34"
"TransactionId_12861","BatchId_16593","CustomerId_28","UGX","256","ProviderId_5","ProductId_8","data_bundles","ChannelId_3",2000,2000,"26/6/19 19:59:40"
"TransactionId_12496","BatchId_8580","CustomerId_325","UGX","256","ProviderId_4","ProductId_3","airtime","ChannelId_3",3000,3000,"26/6/19 19:58:12"
"TransactionId_10978","BatchId_7088","CustomerId_280","UGX","256","ProviderId_4","ProductId_3","airtime","ChannelId_3",600,600,"26/6/19 19:40:43"
"TransactionId_12514","BatchId_17580","CustomerId_279","UGX","256","ProviderId_3","ProductId_7","airtime","ChannelId_3",20000,20000,"26/6/19 19:15:40"
"TransactionId_13681","BatchId_7331","CustomerId_193","UGX","256","ProviderId_3","ProductId_1","airtime","ChannelId_3",10000,10000,"26/6/19 19:05:20"
"TransactionId_8892","BatchId_7693","CustomerId_280","UGX","256","ProviderId_4","ProductId_8","data_bundles","ChannelId_3",500,500,"26/6/19 18:29:58"
"TransactionId_16391","BatchId_7818","CustomerId_50","UGX","256","ProviderId_5","ProductId_8","data_bundles","ChannelId_3",500,500,"26/6/19 18:14:07"
"TransactionId_5537","BatchId_3331","CustomerId_67","UGX","256","ProviderId_2","ProductId_10","financial_services","ChannelId_3",2000,2000,"26/6/19 17:58:50"
"TransactionId_9168","BatchId_10137","CustomerId_302","UGX","256","ProviderId_3","ProductId_7","airtime","ChannelId_3",2300,2300,"26/6/19 17:31:05"
"TransactionId_8584","BatchId_18307","CustomerId_50","UGX","256","ProviderId_4","ProductId_4","data_bundles","ChannelId_3",10000,10000,"26/6/19 17:21:35"
"TransactionId_17898","BatchId_6867","CustomerId_28","UGX","256","ProviderId_5","ProductId_6","tv","ChannelId_3",16000,16480,"26/6/19 16:35:50"
"TransactionId_14924","BatchId_8816","CustomerId_67","UGX","256","ProviderId_5","ProductId_11","data_bundles","ChannelId_3",599,599,"26/6/19 16:28:23"
"TransactionId_9066","BatchId_4758","CustomerId_317","UGX","256","ProviderId_2","ProductId_10","financial_services","ChannelId_3",12000,12000,"26/6/19 16:17:28"
"TransactionId_11340","BatchId_6632","CustomerId_166","UGX","256","ProviderId_4","ProductId_3","airtime","ChannelId_3",1000,1000,"26/6/19 16:08:36"
"TransactionId_12166","BatchId_7395","CustomerId_481","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",500,500,"26/6/19 16:04:04"
"TransactionId_10000","BatchId_3712","CustomerId_188","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",590,590,"26/6/19 15:56:15"
"TransactionId_11499","BatchId_10608","CustomerId_121","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",800,800,"26/6/19 15:39:58"
"TransactionId_5237","BatchId_8269","CustomerId_121","UGX","256","ProviderId_4","ProductId_10","financial_services","ChannelId_3",700,700,"26/6/19 15:35:52"
"TransactionId_16300","BatchId_13021","CustomerId_327","UGX","256","ProviderId_4","ProductId_3","airtime","ChannelId_3",1000,1000,"26/6/19 15:31:22"
"TransactionId_17662","BatchId_6082","CustomerId_402","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1100,1100,"26/6/19 15:10:55"
"TransactionId_15577","BatchId_13688","CustomerId_402","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",2000,2000,"26/6/19 15:08:52"
"TransactionId_12934","BatchId_7239","CustomerId_402","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1100,1100,"26/6/19 15:02:17"
"TransactionId_7166","BatchId_13620","CustomerId_402","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",2000,2000,"26/6/19 14:58:40"
"TransactionId_7652","BatchId_18381","CustomerId_402","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",2000,2000,"26/6/19 14:46:51"
"TransactionId_16203","BatchId_14613","CustomerId_402","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",2000,2000,"26/6/19 14:44:19"
"TransactionId_17288","BatchId_15544","CustomerId_280","UGX","256","ProviderId_4","ProductId_3","airtime","ChannelId_3",600,600,"26/6/19 14:43:52"
"TransactionId_11701","BatchId_11798","CustomerId_402","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",2000,2000,"26/6/19 14:39:27"
"TransactionId_15526","BatchId_6561","CustomerId_404","UGX","256","ProviderId_5","ProductId_7","airtime","ChannelId_3",700,700,"26/6/19 14:01:04"
"TransactionId_7096","BatchId_17374","CustomerId_188","UGX","256","ProviderId_5","ProductId_1","airtime","ChannelId_3",1000,1000,"26/6/19 14:00:51"
"TransactionId_10799","BatchId_17060","CustomerId_404","UGX","256","ProviderId_3","ProductId_7","airtime","ChannelId_3",1000,1000,"26/6/19 13:58:52"
"TransactionId_18211","BatchId_12713","CustomerId_188","UGX","256","ProviderId_2","ProductId_10","financial_services","ChannelId_3",1350,1350,"26/6/19 13:53:57"
"TransactionId_11244","BatchId_18756","CustomerId_188","UGX","256","ProviderId_5","ProductId_13","tv","ChannelId_3",3500,3500,"26/6/19 13:42:28"
"TransactionId_15110","BatchId_5070","CustomerId_188","UGX","256","ProviderId_2","ProductId_10","financial_services","ChannelId_3",2500,2500,"26/6/19 13:37:09"
"TransactionId_14055","BatchId_10818","CustomerId_188","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",2000,2000,"26/6/19 13:34:41"
"TransactionId_15892","BatchId_12651","CustomerId_188","UGX","256","ProviderId_2","ProductId_10","financial_services","ChannelId_3",3000,3000,"26/6/19 13:32:17"
"TransactionId_17250","BatchId_3188","CustomerId_297","UGX","256","ProviderId_5","ProductId_1","airtime","ChannelId_3",1000,1000,"26/6/19 12:56:17"
